Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
1649,rNDp7jYqPXjrrCCE2SH1xy8FoN6pHx3iJ8,,2068632,,0.0,2068632
1650,r39kXS5K264NTtRzwwAjBjetqnDxNmzTn5,,2067377,,0.0,2067377
1651,rEHjw98LRvdGv4F7momvsfXQSsQ4KcS6B7,,2064661,,0.0,2064661
1652,raVysh6i92wFic2YMrUNRJFWdUh7aw4mtp,,2059702,,0.0,2059702
1653,rwyUs3xCTSRZcRCri5yybSZahiwCT2cn1s,,2056332,,0.0,2056332
1654,r3j8BHPhWpxH9s4SAmW8uNoi1aQLucE3d7,,2054487,,0.0,2054487
1655,rwdBXENa8raQMzPSzY7wZ5Mwe8agTD8wN6,,2051231,,0.0,2051231
1656,rEZN4Kg451YJvypCGv2jYyfPrGUs7Fm5GS,,2045086,,0.0,2045086
1657,raWpWw9fA9KK2kShAkbnTskXPKWYq4DUsZ,,2035164,,0.0,2035164
1658,rDapK9Z1TTHS74sTxyX3gaA8RkqYiPRjBP,,2035128,,0.0,2035128
1659,r41RAZYC263TC8Qjk6WLgqnyMZuvhyaXD5,,2033807,,0.0,2033807
1660,rnyNWXWie2c8ak3XqsKkRKB3tCTUJc4y67,,2026010,,0.0,2026010
1661,rGGr7nakxe61puyJJ8tFJjAdJBAYxDfTDv,,2025587,,0.0,2025587
1662,rGmZnDdbznnBboo2htSv3p74qxYRMHXWY2,,2024556,,0.0,2024556
1663,rwMfZbp7yK5HaRk7rjwowDEqpBrDmT3aNc,,2024214,,0.0,2024214
1664,rh6iPm4CczCpphs9TAgDyuuXSQ31WiiYgX,,2022521,,0.0,2022521
1665,rKNQuscypr1nPS7MMhw5UHFVpjmcvi1PRo,,2021697,,0.0,2021697
1666,rfP76FPX26oRgoMMGSFdeixftD39SEwDa6,,2016708,,0.0,2016708
1667,rngTXCWqfRAxooAPnjQVWDHQBGHPcekpGg,,2015042,,0.0,2015042
1668,rName5L9xbNoxCLK2uXh2CC9t9KwezmBJ7,,2009239,,0.0,2009239
1669,rBWQTseAyqWvZbSnfCPAxBPia7E9gofTwX,,2008150,,0.0,2008150
1670,rLKFnz21qG27o1MfaukJEGgVnrM2RwQFrM,~takama,2008000,,0.0,2008000
1671,rLgGUwbLDswJbmvnEmM3TiiCm2bTFSg2wY,,2005865,,0.0,2005865
1672,rh5msksJYA6Z27pHtVknLvb5WzQPujGU6e,,2005323,,0.0,2005323
1673,rMTMSaGSwqTKH1MEeYfPfnDYd9ThjpcrY9,,2004617,,0.0,2004617
1674,raJSsXRQWLPPoB6hKPnZmfNPSNnw9HLT9T,~soulhunter,2004413,,0.0,2004413
1675,rwziy2pFEGnmQS2ZdT6psLwHGtyq8yZYam,,2004294,,0.0,2004294
1676,r9yEftE6Qir55icz5EE8JrVFTG5fE3h3UE,,2004064,,0.0,2004064
1677,rGY38UEX22Jtk7AKGzNUYcvVvJhA55Xzpk,,2001333,,0.0,2001333
1678,rG2qrkn7PgmYs8pgKxkWF5puPamtbeXTJ9,,2001129,,0.0,2001129
1679,rBgcSsnYJw145yEaC7bDy9XGpvUT2KWHAh,,2000790,,0.0,2000790
1680,rLhAzik8EP4zLWMZyCM45nV8vDp9Fi56tv,,2000775,,0.0,2000775
1681,rsYJJQNvo4RCzpxe968ap9QFJhSaDEyWBT,,2000744,,0.0,2000744
1682,rKgLSEp8h6sf54i2xfSYtYBDjFTc9j5E9Q,,2000534,,0.0,2000534
1683,rBuhdg8bij29hURzT3QTpKSU8wCLed9juX,,2000523,,0.0,2000523
1684,rKYkHzYKsRhFHxVe6H6tmVaTgskk1Q81nY,,2000322,,0.0,2000322
1685,rPSJ1TdurLDkgiptGUgvGii72tWto2cQBA,BitForex,2000259,,0.0,2000259
1686,r3XVRAodAM7466vfxnXgobyZkBPniy7aNB,,2000163,,0.0,2000163
1687,rMF5SyKdPJM7iqhB6VVsUWTiBAEzTpDnDL,,2000125,,0.0,2000125
1688,rL4Gk4HDr9AH2reogMbgQaE2cMYxvCUy23,,2000100,,0.0,2000100
1689,rLg9Ky5RNMbtsGLep5Z6PTdrF7kpVQZxtX,,2000100,,0.0,2000100
1690,r3PbkGtf1LsUiC55oGA9TMzb8fGLNYFFbd,,2000099,,0.0,2000099
1691,rPe9YDeGZm56JoDGZdex3Z1dCGjQWt4GG2,,2000098,,0.0,2000098
1692,rKfLCakhPV1sfde97g5B5gLLGGEEugNa4L,,2000096,,0.0,2000096
1693,rUFuMaLDMdGY2NDiFP7KvcuL1kGKUV2kHD,,2000064,,0.0,2000064
1694,rK85E6Dxpsb4BBbfAnQo4mFGPC2yrES3cq,,2000060,,0.0,2000060
1695,rrsDtsYEw6wYupUnq2kTPMZCG6C91RcVpj,,2000037,,0.0,2000037
1696,rJ2tLvKSq7cTqzAmWshWPemMu8v3izU1p1,,2000022,,0.0,2000022
1697,rLVHDNho6cugNdxnsYW1yU2Tr6URh3fNDc,,2000022,,0.0,2000022
1698,rKmYmdohyr4s3UQgsba18hicTqMzmrNC47,,2000021,,0.0,2000021
1699,rwXvHyC9eoKBSRvGkQjcdv5t5UNkAV77dU,,2000021,,0.0,2000021
1700,rHntNTuqxSN6c1FG6BEngdoWtvQDJqF5VY,,18,2000000,0.0,2000018
1701,r3hdL1Hs8Wn483svgJhatfm6ySQGENKzPd,,2000011,,0.0,2000011
1702,rKjEuQLk7HUo2UVKksD437pH9MTD24S2pw,,2000010,,0.0,2000010
1703,rBg14cMi2vTD8UQMHd92oQvpqxhYEFxJbx,,2000010,,0.0,2000010
1704,rpFXrAa5QwBTU6uQ7Cnyd7KVTjtAdr9P6m,,2000010,,0.0,2000010
1705,rHB4V6euyNM8jLETDcrBJptDVbphRSdoPq,,2000010,,0.0,2000010
1706,rUFNfHC1B7gP9bz7DqjnJbmxuGdDpEiEs7,,2000006,,0.0,2000006
1707,rQs4cynoP5DsEkjJ8MWMKEsFmjHnohRQnZ,,2000005,,0.0,2000005
1708,rsmdJ2uYY5saK9AtwfXeaZ2hWpGWmARxk4,,2000003,,0.0,2000003
1709,r44kf92v6XHwNS8YJjtbdzjKkMoJHCgxu2,,2000002,,0.0,2000002
1710,rsxxQnD5y6ZZAZkk3gu6qtd73LLMNJkbPL,,2000001,,0.0,2000001
1711,rKgHQsKgybrWpTXLUxcmj3bcuFvLw82SCm,,2000001,,0.0,2000001
1712,rMsQMk1T3amwRLMqA9pCk2GQadZRK5zX7S,,2000001,,0.0,2000001
1713,rf9jixjQTn41gosmFjSFpByntS4Uffp5JG,,2000001,,0.0,2000001
1714,rHpBxwCmb1qDYfL47Yssog86oWYdrWZf5U,,2000000,,0.0,2000000
1715,r3BZ3bVPiFCLQAzxoXiKPe6r2xuKRY2Zii,,2000000,,0.0,2000000
1716,rDeTVnRKPHDFri1qUoMxttBzKt22qAaivk,,2000000,,0.0,2000000
1717,rp2cfDvxMHp3xuBvepeuSK5bEckg16JQus,,2000000,,0.0,2000000
1718,rDvQpPFiC3c9UeE33Fza77wRyzMrbwNMAn,,2000000,,0.0,2000000
1719,rPvX5jt1qH2E7DFEruVLXv4yesfnZ6f2E2,,2000000,,0.0,2000000
1720,rE3cbdkEty4822iXM3cnzAXWsYzvtUWmnY,,1999999,,0.0,1999999
1721,rhbGYG4SGNyNj5kjXtw4AGfxxdPGEATsob,,1999991,,0.0,1999991
1722,rhjw7tx1cXXdvUDqQoqwdrJe46PC9uq22w,,1998525,,0.0,1998525
1723,rGkk4B5p1PJwFXeDcurW3qiatLbemBKwrG,,1996007,,0.0,1996007
1724,rPLNNcJSWuwCkFXiRTaMwcT6XXRVP4c342,,1986498,,0.0,1986498
1725,r3pmvX5oXVnfGa82ZKMQPQDf6RPR5BGxoS,,1981611,,0.0,1981611
1726,rhhDKb5S15MDfrgc5nNSueGMchFfAzdnRZ,,1980961,,0.0,1980961
1727,rNVZHTmbpyS8Aa8BLaoCJCzT5GYGFBPG8u,,1980201,,0.0,1980201
1728,r9FHpNQaKRx74JG3vShumViZyRYLFfMQXp,,1978334,,0.0,1978334
1729,rsdvR9WZzKszBogBJrpLPE64WWyEW4ffzS,eToro (1),1969542,,0.0,1969542
1730,rNbKbnxwUctCHMdsopXfQbgSB4DqpXmHTU,,1969133,,0.0,1969133
1731,rL3Y7FgxUUXLF3AHrmHypy9vPL1aXWdStY,,1960964,,0.0,1960964
1732,rnTJrTSxmdjieQYZRA8dqe1sgbpECwv9RF,,1959931,,0.0,1959931
1733,rhGSDaQEaKMYQht5Lecj823QUkm3ECzpd3,,1957898,,0.0,1957898
1734,rGg3TeofuBV2nRQFAECkkyz4kCjrvmHgmV,,1957538,,0.0,1957538
1735,r4KQJ32Y8i8FpZME5Abasy4KCQnoxmqTR4,,1945820,,0.0,1945820
1736,raHZYHDRcYiuzCyXQkaDQL6KPN81ZUJ8Vf,,1939643,,0.0,1939643
1737,rUMDDSLraW7BnSeN33txwAaG31pD5B3hEf,,1939470,,0.0,1939470
1738,rBwBseB6GioBr8jjmMzUL37EZeQ1cRgHAP,,1934376,,0.0,1934376
1739,rHkWo1ppZBoakPdYRxWRZBoLkALJsaJH4T,,1922397,,0.0,1922397
1740,rEfFNrbu12UYaD4nqfHdwxRshtvMY5gZ3K,,1920251,,0.0,1920251
1741,rfwY9b1TzQP7tBTugeZRoKhBrXiqqE6pBP,,1919684,,0.0,1919684
1742,rf176Q92m8YJcmX23UcSgqhs76sL8XiL3q,,1915793,,0.0,1915793
1743,rLU9gHu7EQXn6z4UGPTX6Tdbsw9iz5urGY,,1902026,,0.0,1902026
1744,rHWhXWR6a5EtcxpobvsxgH48fXTwdh3ELe,,1900612,,0.0,1900612
1745,rf2s74vdQNdsbget96Ef8cJfBTJ77VT31X,,1899600,,0.0,1899600
1746,rPTiyLnvTvSwShCStJQmfr9VR1fMUHyWY1,~4538,1898118,,0.0,1898118
1747,rJ4rYBecm8eq91g6csi8WgcwafK26rCZt8,,1897469,,0.0,1897469
1748,ranhY9cxR9ms5wnwU9dTv4j8XwUXiMBXY6,,1897100,,0.0,1897100
1749,rLEP9tuJFWQh6ULATA5WpEN71Xkzo93BEG,,1891182,,0.0,1891182
1750,rBXHnqbo3fte61xf2u4JwDJJdmnREhmqc5,,1890289,,0.0,1890289
1751,rKq5tkY4QdtdAaotvpwwkfd5dMR3CZFk5t,,1883901,,0.0,1883901
1752,rwxhKeYLwjGYeN4FNvcuRJTTrSiHcs52cK,,1870272,,0.0,1870272
1753,rEXXausxf83pywLUYz6AJn36oqcfkn5hhy,,1870011,,0.0,1870011
1754,raNm5U3HKEd6f1rJrrbY1PGGSA7JdJinHk,,1858452,,0.0,1858452
1755,rDQf3Bgz1VGuhPGyfQhPuGwDCNKYes9avi,,1857411,,0.0,1857411
1756,rPomzAzh2x834qyGLY5GyZHXzqfxYSqUo4,,1857357,,0.0,1857357
1757,rJKahrDpDsNWZii3AkLyrXf8C1mzfmBTP1,,1854170,,0.0,1854170
1758,rKrCkFF44viEiMesNj36EVUtiZtV42Zi41,,1850970,,0.0,1850970
1759,r3td1vN4TefNEPWcPMYjvAeuVvNg3yUqmo,,1850020,,0.0,1850020
1760,r3itXWyuBYuufXUZJw2Ri5hsXhZDJjygUQ,,1849789,,0.0,1849789
1761,rfHFjuJ9MZ8ATRhxbEnbL5FusQyR1SSs4V,,1849395,,0.0,1849395
1762,r9LRHeZhaayDse1wG2NwF1sSENjXRhQfw9,,1847468,,0.0,1847468
1763,r4ZuQtPNXGRMKfPjAsn2J7gRqoQuWnTPFP,Robinhood (2),1844536,,0.0,1844536
1764,rHxahWwoS3nyDTi6nBBQRdt6zJnJVgvvD3,,1839034,,0.0,1839034
1765,rL6i2sUwVptjEbXghdoeQR5bkNph3TFGpR,,1832455,,0.0,1832455
1766,r4fTgBgXLhEPPGsfSpTGMUZihY6L43vypr,,1824959,,0.0,1824959
1767,rff7NtWNazAwZN8fHTHSSa2JwEZsL7owaq,,1818482,,0.0,1818482
1768,rKr9NxK6qGpJXK9VD1tADbVi9NpgBYCQzc,,1818478,,0.0,1818478
1769,r3bgbPkkXCRcceGdPs8mmHs1Mg8MCtCcvx,,1818010,,0.0,1818010
1770,rhEVxheCXpH9auuRqyoHnh36z6KenRmurg,,1817243,,0.0,1817243
1771,rUV5jnnbiECDbYwCV9MMAnd6PGLMZ7DsEb,,1816123,,0.0,1816123
1772,rKyJNNm8LVLYttiqsUZnmZ4aLyZ6x1aXRe,,1815181,,0.0,1815181
1773,rG8nAT3zeDgViwGDQY1qLGBxo3j2nPEhhE,,1812263,,0.0,1812263
1774,rhwU3MqsTV3sg7mhy4dWPyN3PdfpRbfEMi,~hata1205,1810206,,0.0,1810206
1775,rLoyP6prkxZjMwVGTAgPfuBpvC7gAbm2xH,,1810100,,0.0,1810100
1776,ryVWmdjSiDCd9Ah4RhRJdNNqLHfgz6YCH,,1804034,,0.0,1804034
1777,rfE3q15DupRviGDMGAFmfoUUnsdggSeuQ5,,1803736,,0.0,1803736
1778,rhTa7jKxC8KStJR1vZjoXBQRX3zZ5v8bBZ,,1800000,,0.0,1800000
1779,rM4zUC8fBnreS87fMS3BSL3eVmpxRdGJUA,CoinCatch,1792699,500,0.0,1793199
1780,rsyuQo3zisYTkuwnBZ6nQUVbz3qVj6qWxU,,1792638,,0.0,1792638
1781,rDfs4mmUYsmgpMt86rNkVdrHKvY3T8C3Rb,,1788065,,0.0,1788065
1782,r9FwagCMUhrfkuKbK3pEiwPzwiWyBc8P5P,~mie0105,1788035,,0.0,1788035
1783,rDrEru8GJAzzVEEunrLdd65YP5PppV8ESX,,1780155,,0.0,1780155
1784,rp5j5bWXX368Y3uomaD2BgoBQGwfbFPuy1,,1779803,,0.0,1779803
1785,rJpbqVJCuY112TXrqswWbG6fvoXVY4YyhS,,1778582,,0.0,1778582
1786,rn3rfXisix2b1Azh77G71tGWW9cWnwKYq7,,1774670,,0.0,1774670
1787,rNGYGXf3e4ktViYWaA9y6b4CcZgtb515JZ,,1772868,,0.0,1772868
1788,raQSrTGRqfoahrARsAuqLe6HZenR2iX8Z,,1771850,,0.0,1771850
1789,rkFsNye31KSKKzzxbtE9bNunQwToUNCmk,,1769998,,0.0,1769998
1790,rJefML9ktRkauxNKSnZFdsR12UFxg37uqN,,1769374,,0.0,1769374
1791,roJUEjKbhEgLyQ1ShFjyxzHJbXTneS775,,1768378,,0.0,1768378
1792,rH9SSA39irYt4jZJC4L23iMXidDJYThiN,,1766543,,0.0,1766543
1793,rwNT8FT4Xn7SPjELpaizPWCHXqz8pk7DWn,,1759949,,0.0,1759949
1794,rssyYYdtUrLea3hMznVfdR93XZmwXRXLq6,,1750100,,0.0,1750100
1795,rDVP8gdPGDkneZrTbhT8dzHhkDKzzyFNF8,,1749518,,0.0,1749518
1796,rEFjKKAVvjnXNngio7Y4cPPvuTmHEuuRuq,,1741552,,0.0,1741552
1797,rLrKv6irczMhq4iZhhNLK87nDC2KNF6yJ1,,1739774,,0.0,1739774
1798,rs38pcmzjaxaonJZuogt8hinJNHoeos9Gy,,1739017,,0.0,1739017
1799,rDm6rmmPPHoygjFdWoV8wA9KpSKw1WCCRh,,1737485,,0.0,1737485
1800,rpP6RbRyMMcHbzjPr8BwBVwencdzCD8MwZ,,1736555,,0.0,1736555
1801,ryJy1yUahCJwGPUi5wmEzYgMDza1gZBdV,,1735296,,0.0,1735296
1802,radCSacS59EEzcJ7sYCTTpNRYnD7UvGAYc,,1734854,,0.0,1734854
1803,r4WVyiKoVPqJiw99PEpYdagidPowqAm35L,,1734300,,0.0,1734300
1804,rL8syWV5ZVRD4155buyWg4gWC9gFr8BRdq,,1727194,,0.0,1727194
1805,r45pvu1Q9qUgChHjtATqzAK7SWJ9Ak7tXH,,1719965,,0.0,1719965
1806,rpNF4938Y8zCrqFP2owDHjMUdpAxMs49JD,,1716578,,0.0,1716578
1807,raAw9DYi9FtN4GR64WZjtEtaxGBJtynweT,,1707124,,0.0,1707124
1808,rLywyPHh8quwQjjMquZSGpyaJWmUTcSNCe,~EyOYiCUZ,1705873,,0.0,1705873
1809,rNNf9QQHCiH2wtPjgR51AuMwpw2trc5X1K,,1703956,,0.0,1703956
1810,rEErcn5EA4CBFayDLb326X7d33g3PfxEzW,,1703728,,0.0,1703728
1811,r9hWLwhqrwSU8SGKkJYHuA5mWQhtzeZnKJ,,1701497,,0.0,1701497
1812,r3BGHjwJBGj1DpcwL4xXCwrGDHBswvpaSz,~Whitewall2,1700530,,0.0,1700530
1813,rLiCsWerkNZCRTKhfbocTYrLnJ26gcaQzx,,1700222,,0.0,1700222
1814,raVXBhT6b65zKaUjpTxpgUqqsokziZuT1n,,1699592,,0.0,1699592
1815,rHcYEqJYvzej7wt3HZ49th3tzFNxoicmpn,,1695674,,0.0,1695674
1816,rQwjkvYWCfKEXaPmiqDUcfRe6AiTwmD5F6,,1693143,,0.0,1693143
1817,rnecMVU9FhKrjHp8sT6RcajN9y1JWDNc42,,1692896,,0.0,1692896
1818,rfM1nr8QuB42fZZaqjwKoY7vCumr1xcSLs,,1689337,,0.0,1689337
1819,r9B3bhE2rDtLSXm6sFsaToCrpBHNSj2a7D,,1688765,,0.0,1688765
1820,rpaD3HhpVPSUj4k9xerLN3nj7CkZ6AwYv3,,1685711,,0.0,1685711
1821,rsDcRw7divRtmqRAdyP35167JQcvpCeHRL,,1680288,,0.0,1680288
1822,rhnBWBdLvYbeDB71EbXgfiviDDBcjvGNZ8,,1680032,,0.0,1680032
1823,rwVgJAgWsDb2MKBREZC8Tw4knizPENzc8X,,1675646,,0.0,1675646
1824,rfKsmLP6sTfVGDvga6rW6XbmSFUzc3G9f3,Bitrue (3),1675489,101,0.0,1675590
1825,rG9FniD7V4mL7mrgZDbgyXHFx3ZvKmjbF,PDAX (5),1674466,,0.0,1674466
1826,rfpk4FLCUxLttoTNoDJ3g4a3KR2NEXUSG1,,1672655,,0.0,1672655
1827,rwo1tBiw6DkjdQCqnPEWRsYLK69n4SkUk7,,1672488,,0.0,1672488
1828,rP1ehB1YsZnj25aBeuoTG8i9B3H1MrFGF9,,1669435,,0.0,1669435
1829,rhR1Zem1AMkK89QD5aBVAExo3S8qEVw2Z8,~DENBO0325,1667267,,0.0,1667267
1830,rhNb4ZS4WqXwyPcnLjWLafeyd2WTqaFrqh,,1665590,,0.0,1665590
1831,rfonnSSS59EpabAUCmQhcLmkzZEx7UZx2m,,1662617,,0.0,1662617
1832,rJ4zZ55wPaKYWMH5j3CHX73dvJ2nb35CrC,,1660552,,0.0,1660552
1833,rfRAihuy7CEod5ZrTp3LdLShsbUFn8JR6q,,1659105,,0.0,1659105
1834,r4Lne2zBL5CEydQRERd8nty2z9Ar3o4LyE,,1651901,,0.0,1651901
1835,rPmQCYu8NUvjpHN9pxaSNLwDqWSHWmPsjo,,1648976,,0.0,1648976
1836,rnNKpSSR4YJDgPc7cRD5yusgLGmkaoBs2a,~blueskyventures,1647993,,0.0,1647993
1837,rLBiqYtJhSq3FvkimGMorMuk8NZgL5k5KU,,1645660,,0.0,1645660
1838,rGQqxjmvHwMG4YBQTs9yLztD3PGe6E2E7h,,1642901,,0.0,1642901
1839,rH4vESkLSKioJuV3LSg94NNphZrpBZn87L,~fruehle,1640814,,0.0,1640814
1840,rNGp7re8vBc9VDsxeWRGekKasaktFsAvPb,,1639643,,0.0,1639643
1841,rU2Xvzkz9FxPcut6S1ymVxarNtSRWDEz8z,,1631551,,0.0,1631551
1842,rNmvR7LTJqd87QUYrNZn9qfhPMVE9Kss1p,,1630922,,0.0,1630922
1843,rnVBTwoD1dr8JdnGd21WxnveR5gvsrwvC1,,1629644,,0.0,1629644
1844,rDehn16gYPreWLCSfiSQVjXSAwk1tx3M74,~EamesPeter,1627086,,0.0,1627086
1845,rUdzWrexah7GyRGGuXLY6sMY1pTZe2dWrc,,1626530,,0.0,1626530
1846,rw71WobGmzzpo5jghJ6ndm2kUrd2RLvTBg,,1626161,,0.0,1626161
1847,rs8XXAy1ZHfoe7HjoTLgoYWpQE2DQ83qAj,,1625647,,0.0,1625647
1848,rDv4VKSvvToUSvfiAigMMh7ps63994XxCh,,1625631,,0.0,1625631
1849,rGLUH3iTgqHvN9mECSGio69PuybR9jHKea,,1623314,,0.0,1623314
1850,rNL8ppNsfmfwy5gKFG4ZRFvmJFVw1CYKgj,,1623000,,0.0,1623000
1851,rMqUNuCC6Bt2Em8mRreMkfBDpBk1wqa8mf,,1620907,,0.0,1620907
1852,rwcSvDKTf7x9kE3kxPgWYdWSCnrci5ceJk,,1619937,,0.0,1619937
1853,rfxbaKNt5SnMw5rPRRm4C53YK76MEnVXro,,1618379,,0.0,1618379
1854,rBotYkdKCLZEPCWMunRZrs8tvapZqVgHUX,,1609909,,0.0,1609909
1855,rppVAtoEs3fQvU59VH4VE8mCvA4PEn4SNJ,,1609385,,0.0,1609385
1856,rDCf4EHUnAzKohD9kucMA1aLZhbbeQ44rb,,1605000,,0.0,1605000
1857,rMp2Dr33pUzViHMtasbdwM38KdqMpG6ece,,1604077,,0.0,1604077
1858,rP5N8VjLfekBNxxYraVSPNY2cTe3yQnJiU,,1602758,,0.0,1602758
1859,rJqiMb94hyz41SBTNr2AyPNW8AzELa8nE,Ripple (50),1601824,,0.0,1601824
1860,rPsCbFgMMXy3fmT31afVZjMc4hraG5pMpN,,1600031,,0.0,1600031
1861,r3gd1no1rU28qCgz4j8DobF6h1mpjGPyP3,,1600021,,0.0,1600021
1862,rnHTAJrGWsDjTUQHpmyT3AeKeHRFd9wJA4,,1600005,,0.0,1600005
1863,rUCQhtVjicLVQMhe8PXmG91QnDZzyxNF9Q,,1599495,,0.0,1599495
1864,rhbgSvjBFFDdZqvz1v72vURNgBSA6q7mxy,,1593359,,0.0,1593359
1865,rJBSdWnhrCyYZxQELMscKQFsRJ6Sccq8fm,,1592629,,0.0,1592629
1866,rD6qVouzCuSvPQf9CFcrodmtZdxoDvvjLR,,1591446,,0.0,1591446
1867,r88xeX3nRDZTFXkyjXyqUe9Ab61U9wj6k,,1591174,,0.0,1591174
1868,r9PjpveMvbvaHC9vAzjssRV3wWa9cSV8pf,,1588782,,0.0,1588782
1869,rUEAqKRvVKZbPRacAxtXPiBXDZAaf27mAD,,1585324,,0.0,1585324
1870,rQGdCbgKoSzkf1MBmgPNutjVbhXF7ARxv8,,1584943,,0.0,1584943
1871,rKVBdFsevPgQBNnzPa8Fmy9X3iBUD6dwmv,,1580000,,0.0,1580000
1872,rnW8je5SsuFjkMSWkgfXvqZH3gLTpXxfFH,Mercado Bitcoin (1),1577666,500,0.0,1578166
1873,rNJKfyMzxcphxgiAtauh1y8dYPGmDUsNfr,~LBImaster,1572769,,0.0,1572769
1874,rKtBryV6fbMPasBtZ6Jyx3p4rLDStidkeL,,1570735,,0.0,1570735
1875,r9uVmmou3fQCXCr1pYmWwEDFXAhxq6gvvi,,1569849,,0.0,1569849
1876,rr6sWbuKMsYs5JkKNARxUpEPfZ3GNUjFE,,1569319,,0.0,1569319
1877,r9bvFHqRSc8tHGYDxpZMBSdFkcXC1oYJ4B,,1569087,,0.0,1569087
1878,rcf5dZBENJ5fSqMDymj2wWE8ZR1Af4dEw,,1568718,,0.0,1568718
1879,rGZGBTvbFYWxtJsVYoBNYoT9AwviUth13o,,1566884,,0.0,1566884
1880,rpu1QiVvXEx8dyUPcm7rhaWvpjuwDJy58Y,,1565497,,0.0,1565497
1881,rBVgUVmVXBDdo9R9hFHefticSrj1DYVevV,,1564277,,0.0,1564277
1882,rJJqEefks9dewe9W7Q2g7yKFFT1zsPxw8J,Firi (3),1563981,,0.0,1563981
1883,rfHLBHfvdxZ4JrTJ3gpRXLuQJdPhX4ohbN,,1557405,,0.0,1557405
1884,rLFWCofNj9XkVfF6XvZLmRY31KQ4FDJs8Y,,1556178,,0.0,1556178
1885,rNVpxTvsTPRbpi26yAFiVjqs2cw39F8dX2,,1552300,,0.0,1552300
1886,rnowgu3rqK6UK4SNQMPfYdDYPdjmJ8dip4,,1550761,,0.0,1550761
1887,r4bh6jT4DyTE4RXQPfrobMFv1T2c7tJEhk,,1550272,,0.0,1550272
1888,rB3Tem2ru8EmnwBSXTCAvALtitSMv9ZB1z,,1550010,,0.0,1550010
1889,rJ42Xhbs5eSr5186m2Dn7JeV6CRuigkBMK,,1549909,,0.0,1549909
1890,rLJceuZ4EBPucsiemnMZJGbr8yJbvsT9Hv,,1548663,,0.0,1548663
1891,rpKsCAxSi4FLSNruT7G5TC6HhfgMUJokwE,,1548638,,0.0,1548638
1892,rU9YKUvDiHfPtmXCDBVAeXKBUePcQmnchv,,1545444,,0.0,1545444
1893,rniaMPoJaxHWtRfTAEmqbrTv9G2CanoTFr,,1545016,,0.0,1545016
1894,rNBYQJfRfUtLgsbmR3PPBvnDircwfWpeWh,,1543946,376,0.0,1544322
1895,rJ5ZMBMqk31KPL3RESV3Wdxexdd15fSPZ7,,1544195,,0.0,1544195
1896,rDNkUMpQ4p3K5z4DUNUVjmWgnqvaCX8UtP,,1542197,,0.0,1542197
1897,rpUyty7VBZZwvfayfYcZYSM9q4bMkmFAcM,,1540353,,0.0,1540353
1898,rpHXeva4Z6d7DzhE4pYuiCTkQEG5xgXgh4,,1538820,,0.0,1538820
1899,rhGSpVs8zdY85YhRVxLEohzfjvp9WSHu7o,,1535026,,0.0,1535026
1900,rsC49xw2Kgdk7MnoR3xa8NmKaTTsxAE82t,,1530026,,0.0,1530026
1901,rB8LzRrTBMY9vdDq7xtjHDNSMTXRchPZSE,,1529170,,0.0,1529170
1902,rDsEH9rFu5rzZGb9GK7BaqCv9a76PKKp6a,,1524052,,0.0,1524052
1903,rfSqff1n85mADvzqvzwzjVop7jSTuu8ePC,,1520492,,0.0,1520492
1904,r9bn3VQeDwdzSWSDa1wqvPY7Daq2zZFxjH,,1519900,,0.0,1519900
1905,r4ArFqiYa29T5uibJFa4ZQPjGXGY9nshMp,,1517086,,0.0,1517086
1906,rLcAhaYDEsdP81tVubZVJguyKgxUiziC9c,,1512424,,0.0,1512424
1907,rH9Xs18yNADj9xmfTeVtdKcRWinPx4Qi89,,1511038,,0.0,1511038
1908,ratDM9Dhg4JnCh24oJra6fZ1r1btsiAz1v,,1510048,,0.0,1510048
1909,r91JhaCY7Q9c3K9yx4NXcQmENb7zthgEP7,,1510009,,0.0,1510009
1910,rHrvUrpJZyuWNHCzLZsVbcCestzQokRjbs,~pink000i,1508508,,0.0,1508508
1911,rK3Prh611JpyX1nfPbukfv25YcVMs1fvr4,,1505881,,0.0,1505881
1912,rsNm3i1vjQZV5bBJaYJcxQmyGuNKF9DW5C,,1504416,,0.0,1504416
1913,rGTXJzMdjN55uH1FLHEzYBAD5MveRbUg9u,,1503904,,0.0,1503904
1914,rEpvdN4Ke9p1fJjvQ49wbB2rqt3ZsQCKK8,,1503822,,0.0,1503822
1915,rNAom55verbGKa1WwacHGV4QZBkZf3qhQs,,1500992,,0.0,1500992
1916,rNA5NeMjn7qzXqEaLT89UoNpD9rnoQcNin,,1500972,,0.0,1500972
1917,rMwqmQRJHsxEG9YZRYhDFiKoQ5YNg84L8N,,1500725,,0.0,1500725
1918,rLDVt6Zk45vM2NehDfVFEm7xXE4K2Q9RCP,,1500097,,0.0,1500097
1919,rZNAWcXCsFWVCcJtNunMQWAXU9ji1CMF2,,1500020,,0.0,1500020
1920,rMVVCQavPpycaDJHo3AwD9xtvxDcYBkxR2,,1500012,,0.0,1500012
1921,rwoLFoURGMXvSNJoC6txXzpdwdEPEHDta6,,1500011,,0.0,1500011
1922,rUSkdLsrTCu62eTcY4oLxTppHQwkx2QaWj,,1500011,,0.0,1500011
1923,rfoLjAorJgi5ebM8junuMS1DSh6mqXgbc4,,1500011,,0.0,1500011
