Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
2243,rKnuecqcWB9ka3WpazNKuvXbdr5iUXGE9m,,1155815,,0.0,1155815
2244,r4cf3e75tnRCBVZJg8wmqJF9gVbb7kCtBN,,1155050,,0.0,1155050
2245,r4ZB1RYySiTzxNN69CrQF3U3KaHibwuhct,~atsukonatori,1154870,,0.0,1154870
2246,rLksRRDdqCajDdE26qkmwsyWJGqsfLEbNT,,1154649,,0.0,1154649
2247,rLHXrdisBEs8WpDm8qmbDKj7QMLLbTCgXU,~minojam-jp,1154618,,0.0,1154618
2248,rBDnWL9yTkBfnAm569aRPsVJkaFyxeNCHz,,1153350,,0.0,1153350
2249,rU9YKUvDiHfPtmXCDBVAeXKBUePcQmnchv,,1152454,,0.0,1152454
2250,raPPUN7BvxpbdrDYvo465g9Vyjmc63VYdp,,1151013,,0.0,1151013
2251,rPDUkMytvBwVzXEnryXEiKPzV13Z8nAzTz,,1150669,,0.0,1150669
2252,rwzargZNbz1UpGsvkawokD6AKqtDM7a7st,,1150435,,0.0,1150435
2253,rJ4yRC4C4SvejVC2uuNTd8zzrckGaxBZkG,,1150080,,0.0,1150080
2254,rPe11dvXRD5qTkGSexSdyVJWg5r81ARFTy,,1149041,,0.0,1149041
2255,rBE7gSui8Qtwx3UsGPTr4TQNVuihaG7gE5,,1148947,,0.0,1148947
2256,rNgm5vZY4WSTjiuNPLLB7Se82GEeYCvK9C,,1147498,300,0.0,1147798
2257,r3kWUvaDPiheLXj2JHJshYQAMuZQcYDy6B,,1139302,,0.0,1139302
2258,rJ9Zy5k9inxxDy7xpPDr5sfU1FpQgX9rk7,,1138552,,0.0,1138552
2259,rE2YKnUm5QYQFi5PNAjmC6weuYbpYNEo2L,,1137785,,0.0,1137785
2260,rwZkbsXsp9CZ2uL1ZB8QGby7FdGKGzsB88,,1137020,,0.0,1137020
2261,rEDQPzsZcYEejcupnBz7TnSA6Kky7fLtcg,~Raimu-Ripple,1136013,,0.0,1136013
2262,rK15Da9m1fTsrLrB76jsfLbhiwiH7BW4fJ,,1134713,,0.0,1134713
2263,rEu1rdxbwXWzLzHX6z3d6Tm7MonyAWY8PY,,1133697,,0.0,1133697
2264,rBXz1iP9cCKAn7ftFNyJefP96zBs6GM4uF,,1132803,,0.0,1132803
2265,rpuDrnuobGivy2XPouxUoFgHAs8PQdxq4d,,1132772,,0.0,1132772
2266,rUDEmWMeWNCPsb7AdXzWwrCdbP86gKt6bH,,1130020,,0.0,1130020
2267,r9WyFz1YSJfjzkSw1sjKkFyBYKyx4mig2h,,1126511,,0.0,1126511
2268,rnu5sgjGMetYjGK3Dh4Yo2TZrgFRPY3RAK,,1126285,,0.0,1126285
2269,r94ZaeSBvgABeL51u5Fw1UZ4jRToyqUetd,,1124783,,0.0,1124783
2270,rHhEpDNVr8WtRHa8HoxszHqhAhBKEAQYSS,,1123873,,0.0,1123873
2271,rJnJn9yRnKiMRBZAFP617KDy4mbDPDZ4x6,,1123566,,0.0,1123566
2272,rwQnZzwCAn2p8CZxncrE6H4X9cvCwJtYki,,1122379,,0.0,1122379
2273,rDnLGbDVASyyxbMsenXzBuf2GCxigPRcTG,,1120713,,0.0,1120713
2274,rJ2et3K8cbpLASPeSh2ewexwwug3Q7v6GD,,1120039,,0.0,1120039
2275,raSbDWj2F6jWD1upg2VexkpUM9oom5TdFn,,1120000,,0.0,1120000
2276,r9QVC4pfy8BWdBi34T9xtNGvEZprSEfwb4,,1119800,,0.0,1119800
2277,rpSrDT54qEjsJxoM4bhq5FU8mWGWAbDYFN,,1118744,,0.0,1118744
2278,r4QthqC2BeujEDtSgcLCejXEdsrvD8wgD4,,1118734,,0.0,1118734
2279,rU242ATdc4RxoPEeHk7gWpgA2hBFMBRYiB,,1118323,,0.0,1118323
2280,rnK5sEqN8wBLPxY63ouod7qTwodEDtAAFx,,1118011,,0.0,1118011
2281,rNa2WoKtP6vaDeMywMx1VwxoNWHeJUCTHs,,1117693,,0.0,1117693
2282,rLcDta4abbKSN8apv8VRAkKGAtDAuPokfc,,1115888,,0.0,1115888
2283,rpXphdRQ4ZsS4imfDptb12K8kmjdDKVsoc,,1115089,,0.0,1115089
2284,rpqpQxBSZP1gw46bCn13tAEvyC47EFfcCh,,1113998,,0.0,1113998
2285,rByV8YhK1PS92TGi3WuMZbsNQpwPS1iU93,,1113646,,0.0,1113646
2286,rECGD2QGbPnryu8PCnsuXNfezArCheiKLA,,1113178,,0.0,1113178
2287,rne9j56srypuYHSYiJxJZ6cKbJ69weXqjn,,1112700,,0.0,1112700
2288,r4VAphFPScVZmRLsAW9NLd62KuQEpk5VCG,,1112670,,0.0,1112670
2289,rDiY1N8kraEhLfmWX4U6c9ceLsabq2dvAY,,1112606,,0.0,1112606
2290,rf4ghj1XvJpvFdWxbbWcapsaf6m6Q2cQnT,,1111335,,0.0,1111335
2291,rHCT6xknwZ1VVzCZD2kbW6H3RmnoQPj2b2,,1111301,,0.0,1111301
2292,rMVidfXgJjk7Tuiq2h3t8Hfc9eDfUCta7K,,1109964,,0.0,1109964
2293,rMFRqe6TrZtQTqgL7kCxuVU5kmWU15ZvYL,,1109858,,0.0,1109858
2294,rGJNJDTCaqKtBBEh1XohPDHXm1jQ8x8Xws,,1109728,,0.0,1109728
2295,r9oqbrNcKL2vsWshReCofW3zwerynDcL3y,,1109502,,0.0,1109502
2296,r9q4GEsG3Vyw8FEs55oFinwc5sPsaMsH37,,1109486,,0.0,1109486
2297,rEW1oKojFXRhmiJC7DAeCkwEYCcGKGpggN,,1108324,,0.0,1108324
2298,rJMU8FxEbF7zGmVQ2yYd1DsvcFwLuPsm1k,,1107293,,0.0,1107293
2299,rhFpkhceFvErn4bX2ZwxFxwoGtKvMHwhvG,,1107092,,0.0,1107092
2300,rJpvdhdf3WzkHNYFLptEhx3PgY7mR4qR7C,,1107002,,0.0,1107002
2301,rwmqYSZZHgmjooLcQq4Wbe5RFpsu4qr6VM,,1105738,,0.0,1105738
2302,r4H6GW2JQQaEqtktWNQ3ms1ThCVpQXNMT,,1105291,,0.0,1105291
2303,r9M4D2xG3c222152e7Q4UYCRGB8ZK1sbgw,,1105189,,0.0,1105189
2304,rhrDKBEnM4Nyp3qLeDLy2xCD1RC4BhbFDZ,,1103167,,0.0,1103167
2305,rsaD5njAPwhxCcBR6yD4k2Gu3oDxRh6FUM,,1102174,,0.0,1102174
2306,rG3VSk8yHTy3wgTduvGFMy8P91KCdHHcQ6,,1102021,,0.0,1102021
2307,rDqiCorPCAdbHwL8eUr3qxikvvKoidFW9g,,1100437,,0.0,1100437
2308,rEsb7cmoMvtLDahgBQYA4Rr3DDQCQrftZC,,1100423,,0.0,1100423
2309,r4MJUYs2G5wDZdzDpmJmrVV3xcPvnNXxW,,1100278,,0.0,1100278
2310,rp3e8uc6UiwrfFiJ9ofQpnqUEnbsChkFKF,,1100082,,0.0,1100082
2311,rDRS9XanLDJ9mgU4q9nW35AkceG6mUsvNK,,1100050,,0.0,1100050
2312,rDCtGnphEioMTRcdxuYSrosDmCud3JBHgS,,1100024,,0.0,1100024
2313,rfiaesgUjQRA6QCDQLpTJU6EJRjdhbd7Rm,,1100020,,0.0,1100020
2314,r9XLdX1zYMgdLkAhX9iwdRdekTPKuFT8oN,,1100020,,0.0,1100020
2315,rBK3u7u6BnPnFmdcUmUfU59wfHefBt3Kb9,,1100016,,0.0,1100016
2316,rBNqzjKMhZ2gAMbBrX58HoKpsuE2BpgNGU,,1100009,,0.0,1100009
2317,rHvJ2irS9gi8R9zwadYf6PbWyxekgbSu2p,,1100002,,0.0,1100002
2318,rPkX96xtMY2cxQ4Az3N54MB2vTHrp1PTjK,,1099998,,0.0,1099998
2319,rMG6c47P44Xzx8Fma5TyufrwK5FxtAFy4Z,,1099931,,0.0,1099931
2320,rfqi55wsJekntW2Uz6fDmYcfA6udCRsxVL,,1099504,,0.0,1099504
2321,rDKXGBhibMWUZxMgdN6Sv3tYdVroHzqMKh,,1098449,,0.0,1098449
2322,rUxiXpmGLeVJ3Ginf4jo1a39pKweZgwsPG,,1098349,,0.0,1098349
2323,rakZprdzwsUJ1rD2ouhYYAVP7tPbhrCbtz,,1096868,,0.0,1096868
2324,rZXQofWzmvjvJur6ijbrSBC7GERf8ipzn,,1096752,,0.0,1096752
2325,r4eHH59bZ5kxq6SGQS5GZ681B7ivzK9SwS,,1095851,,0.0,1095851
2326,rNTFJuignoNbAbX1TypCk5VbjkYBWqed5w,,1095185,,0.0,1095185
2327,rDFdXtgKTJd1ZAwW9umf1RL9T3gBy5b2sc,,1092000,,0.0,1092000
2328,rBHVEzxnBy9294N3fJoMSDUSMgy9xXwid2,,1090994,,0.0,1090994
2329,r9EmPfAdB5Ah94Vnc2N3Zwvr9iNfsNV4mR,,1090000,,0.0,1090000
2330,rLv37fNGvYJM1ibtNAFbDHVxSELo3JbW4g,,1089888,,0.0,1089888
2331,rLqMPZRbk5q52pNtYznqRfT4kc7RP8Dd1B,,1089686,,0.0,1089686
2332,rpY2R1uys4eWB1o2rxS2aRsc7ts6ZhmwM7,,1089050,,0.0,1089050
2333,rarC8PCgMVSMdQVDQibmfczCvcRTnaaSAr,,1087836,,0.0,1087836
2334,r9r5yFgVYGvqQNREJZLLiejQpqfM7FdKuX,,1087536,,0.0,1087536
2335,rG61GyTuaNyqXjp9WZbW1tG52NHtuokdUe,,1086158,,0.0,1086158
2336,rpgWX1aq6P2GVs6kqjebjF9jMSmu8HNhAS,,1085531,,0.0,1085531
2337,rGXs8VBG5qmHCGMGqpBXZ7fPiEagcvc84v,,1085305,,0.0,1085305
2338,raQZHr76J47Q6orV44oaYbxRCB7dXZ8imD,,1085260,,0.0,1085260
2339,rweVx21jYs84v55n62YPZCxdAVwYYQV2nL,,1085147,,0.0,1085147
2340,rnnbAgPe6VfhZeyzf757nyoLoqeMCwrfaR,,1085100,,0.0,1085100
2341,rB1Y1GBX3sM54e6qtzD2bZAWC5a8VkruWq,,1085000,,0.0,1085000
2342,rwRHpMPDp8y7MXnr2W3wgVbvVqprFhSarx,,1084518,,0.0,1084518
2343,rKyoFkW3ZXXsrruAJ6VfcHcqPeLSGxb8qz,,1083749,,0.0,1083749
2344,rNZcs49hWCnJ9A2yqUpZiMqM5UypapWoWW,,1083715,,0.0,1083715
2345,r4s6D61qq6fnLWGN8Nv6aC8xuQDvFGd7mB,,1083027,,0.0,1083027
2346,rKjC7jDXbSNXcKZy7L2mNufDXBmfzeqaqt,,1081900,,0.0,1081900
2347,r4yHLhAZtAdGDVRFp62wutoXZkD57zyURP,,1081872,,0.0,1081872
2348,razt2iJ4UZrzwjfQtH4VczCQVc9JA9rsxr,,1081193,,0.0,1081193
2349,rhgcdxzdYABEkMTF2sRwRsffBBgDV6jNqp,,1080100,,0.0,1080100
2350,rfP6qUvH114XsdxfzEr3uFxu9FYaaZ4wRc,,1078967,,0.0,1078967
2351,rs3B8BKQJ2W5r2gr6bsYwHUX3fM9uQbgMD,,1077988,,0.0,1077988
2352,rQJek4bGG3gnGaHBQBftwQEa2wfFpQ1HFc,,1076338,,0.0,1076338
2353,rsd7K7ct4c9VE7Qz7uC4yaP74nHiFCyn2e,,1076037,,0.0,1076037
2354,rTCp1i2eEoNGAeehuxcH8yNe1FRLoL4yA,,1075959,,0.0,1075959
2355,rh3tps4SoGbKR14EnWwMhBrozYiaLjcoi3,,1074771,,0.0,1074771
2356,r3Uo4L1bnryQMbVgFJBD6eU8GFv9GSZSEb,,1074121,,0.0,1074121
2357,rs6iZ8puvhmzhkkrx2ARZKGdTyi4dDKzsQ,,1074083,,0.0,1074083
2358,rG364z4itUnE57Qd65XbCCfuNJYkcs3qKj,,1073880,,0.0,1073880
2359,rGanzoAtPHAaGv3nsvvxFSsTStixto3oc4,,1072905,,0.0,1072905
2360,rHRiypk9aYrsBqxZTcLBK3ktKPdJAp7DxG,,1071917,,0.0,1071917
2361,rJsZuPTghgSP3GnxbbTeyoCyS4e8YzojpC,,1071250,,0.0,1071250
2362,rscjC6aQ5pwwS73SLCe1UY4KiXdxo6Bj97,,1070979,,0.0,1070979
2363,rJ5CqQa3X4mR7Ay9XDtuXYF69EARXGm2iv,,1070004,,0.0,1070004
2364,ruaGneGbGrCH6QGNS2z1FbRnbF14U47YV,~moohnyan1632,1068707,,0.0,1068707
2365,r41nanVNzQNMF7cmhSGdgtPBRAoTVUVmhD,,1066591,,0.0,1066591
2366,r4HZUDqeHrYogvPUmnot44aB7nyXCqqDMm,,1066379,,0.0,1066379
2367,rD9hwqivrFrXyyAtdn2cWnyQuvgSCLWLqc,,1065950,,0.0,1065950
2368,rHbZo3CwG6f2Ybr15k36AA4z8de6zfxAwu,,1065873,,0.0,1065873
2369,rPXgCXZVPtRgLDA24yQ5A3ZeprTJ3Ppshg,,1065416,,0.0,1065416
2370,rBPcpFPE87nMXTwsDSZPi4fexjXUqHHvSw,,1065324,,0.0,1065324
2371,rUCKSX3kjsxJ1LZkDHeviHdmegC7MkyS1E,,1065157,,0.0,1065157
2372,rGfDWJmxm3qC58Qis9MzJL8EHY7UJUJUJX,,1064731,,0.0,1064731
2373,r9a3hZwfX5MnHTQ1pAo8yiGf2wTSHiCjQ8,,1064444,,0.0,1064444
2374,r3g6dHS16nySH5GshM3s1AxXZPBzMvau2U,,1063116,,0.0,1063116
2375,roApCMGt24SStwUE8fxkd6xeLqZrgzyeo,,1061666,,0.0,1061666
2376,r3kw1iNeDFekxPwBV18jfbDYg25Unap2CW,,1060674,,0.0,1060674
2377,rPv8Bk791yiPGvxYHEZStzHHCRY9kJdJ7v,,1059969,,0.0,1059969
2378,r6tqxV7QX5TivGiU7GDM4bKdeE3w2HH57,,1059189,,0.0,1059189
2379,rJbhQk5wtSDRiTRhxK1dJpkpdhyUFNhjVX,,1057312,,0.0,1057312
2380,rKkTgvBTonGhHHS5kzwUueWgqevn4fj3K3,,1057049,,0.0,1057049
2381,r436oSvFgtdoK9o8gn9zaajgj6tAyJmpNa,,1056628,,0.0,1056628
2382,rL13HiBKk3EtGizqepx5SE8wSGMBTBqycG,,1055754,,0.0,1055754
2383,rnfwSB1vpR96oKY5b6hXrfgGNFsYjiuJKH,,1055300,,0.0,1055300
2384,r2hTvjoghoijZ5eVEkQr8H43aPD2rbCTf,,1054674,,0.0,1054674
2385,r97cFtVH3ekCD78HX5V18wNqXkoDGNBDUJ,,1054635,,0.0,1054635
2386,r95Q63fkLNsVFAJNtZEnTLuf8GfKHY2buH,,1054521,,0.0,1054521
2387,rPp9oaFEY2gGGu9Lwfd5RVdnGAYVRdTQgL,,1053656,,0.0,1053656
2388,rUs5yX4PffwZgBRQZNKRnixyv9hofVL62s,,1053342,,0.0,1053342
2389,rfZPU4cdXJXSq1MHCN7w6ZwrWwH8yh6FtG,,1051020,,0.0,1051020
2390,rNLgYNVam6LiuRzouLL28dUbVt4vyUNxiJ,,1050993,,0.0,1050993
2391,rabX8JHS9z4aeTZE9a187xZvaEyP3XJmQh,,1050892,,0.0,1050892
2392,rnwGtivCTCE8E6wWnbApBGCUogWBodHraS,,1050839,,0.0,1050839
2393,rn6jecrJkZ85Z6y3Z4c3yMbumUZbWtVuBV,,1050704,,0.0,1050704
2394,raJyE85nHoDneVBqLpQCNRaWmXHo2axC4b,,1050589,,0.0,1050589
2395,rHyHeZXpsAjMvg9QzctjBrs5seNznuYh7m,,1050058,,0.0,1050058
2396,rLpct5aSijrXGmDzgGtEVu8nugermS2An8,,1050038,,0.0,1050038
2397,r4kPNgXQxRoVG3an5qZXLWVPVz5YxKYyJe,,1049966,,0.0,1049966
2398,rsqAM7fmzVVBPBAWz4Akry6QpNKqvqtb1D,,1049023,,0.0,1049023
2399,rpJeahKo3CYSsZsL5PaB3t1YtFGFMHyouR,,1048100,,0.0,1048100
2400,rBqR877P2RTCNekktVk9g36BjrLNTBeKAz,,1047985,,0.0,1047985
2401,rUA9zsb9zPuWijVDFX7WsQQPP1brLTh4mi,,1045841,,0.0,1045841
2402,rMGWAFWrgY8i4xh4wN1DLk81hswxYK8ArR,,1045785,,0.0,1045785
2403,rMN4J2KRzdMF9k3gHvLVDHvDqqcKx9kdmP,,1045388,,0.0,1045388
2404,rUcBo15dF5ZuxHmZd55tzJTnwJrhyeNpM9,,1045365,,0.0,1045365
2405,rP1wvG8GibpfZBxPuh1suZ2SS13qAAL2iQ,,1044533,,0.0,1044533
2406,rsr2DRmE2bFHHRtzY4PEawKeiatQLonmfX,,1042903,,0.0,1042903
2407,rLaooqrchGVUMGYNbHx7ThDSP1btW3zNSg,,1041018,,0.0,1041018
2408,rHB7iNdHHjeXr6aq6MiWZ6jqTnjc7QHxsB,,1040490,,0.0,1040490
2409,rhTqwA3kEYSu9kPpA3BodqXKJHh3JwmKrv,,1038980,,0.0,1038980
2410,rH3sAXjui4ztHTvaprp93SCVaimNP72dj6,,1038806,,0.0,1038806
2411,rsGsTEUkqDmpmc8oMJ1LfGCmZrZUvR4hdm,,1038790,,0.0,1038790
2412,rGNMw7v1uH48VjLL48cxem7phazeuYp2tk,,1038104,,0.0,1038104
2413,r3AL8DBYDzXVYkQRBByhfVrW4VV5T1E6Y3,,1037772,,0.0,1037772
2414,rhfcfVVLL1DLHo7GWLbdMv9cEGTXCigHqn,,1036111,,0.0,1036111
2415,rhiJjKkvyksErP4Lzqot4EsPPawbySsPGx,,1035838,,0.0,1035838
2416,rMXRpkMH8zkSFhLTV362nBceNDSkEBV5zF,~M50-Bullet,1035101,,0.0,1035101
2417,rUzFggPUdt3zz9gGo1vF1oKD3AGHAn92F4,,1033200,,0.0,1033200
2418,rKXitL9fj1U34a6xHKoVcQSfpzSfYmigSn,,1032515,,0.0,1032515
2419,r3G4Djb6Fu7rGJ1KrPJM6wwGWxD8BV9XoQ,,1031269,,0.0,1031269
2420,rQUv43QsHc1RGhw6mQCDu2qSnLm3f41RUH,,1030756,,0.0,1030756
2421,rsoPYxXLMtwdbWFFr2tPRbiZQXbbwRYuPd,,1028893,,0.0,1028893
2422,rGjSWUxcPMAe97iPAnP1eov4euWW5QXoqe,,1028396,,0.0,1028396
2423,rsJ5Npf3KcyV1mUsDL7MZ7dvPfdqXdZNYi,,1026045,,0.0,1026045
2424,r4emTwCGB7LuEAwQhByqwoNip2cKzXSUpN,,1025781,,0.0,1025781
2425,rfYiT6fpatUyhxYo4pW4TGseREuhpPCKGe,,1025191,,0.0,1025191
2426,rrn7pcNawQgeuTExunp9qWFKabjaVc3DaJ,,1025100,,0.0,1025100
2427,rnD7FcHNuFjMMhJyDqM6vxLmTBo9W7k7mQ,~aictraderipple,1024437,,0.0,1024437
2428,rKyGi4vJmDLhv5VeU44z8APmoN8TJgS2sF,,19,1024000,0.0,1024019
2429,rsZrYzMWL5wiLg6whTssa5jRT7YkfTtQBg,,1023575,,0.0,1023575
2430,rJ59CwzuYo43eofWLdvppxq41pBUeREHyw,,1022771,,0.0,1022771
2431,rts74zRAbZhBo2ofpaRgj8qdYfWwh2RxS,,1021742,,0.0,1021742
2432,r9pdh8MuxXpAZDysFFLAFbzFomvAGdrbWn,,1021632,,0.0,1021632
2433,r46D4wChPp4wv47W3dRsP6fYFR7m2VzZPQ,,1021525,,0.0,1021525
2434,rKZRUmHjjG2q2GC8f4jC44mnRxSB92GZYG,,1021135,,0.0,1021135
2435,rLtaTD7VB2hfhcCFe3Tkfrv1ZB8x2opxpM,,1020481,,0.0,1020481
2436,r977Ej1WoCnSE1knH3261CRxGia4pZBLa8,,1019207,,0.0,1019207
2437,rsBXpxpm4byVZWCBaQXXscZK38anAJpFDo,~luckymaoo,1018437,,0.0,1018437
2438,rGcKHdUf88X6xGEdPFWpVP6Fe9ZcNaxTvM,,1017989,,0.0,1017989
2439,rwz5QM3zwYXCcyjUKvUZDDP8EQ9F3T2Srp,,1017395,,0.0,1017395
2440,rM7xK7U4adbZKzfo6FNYoGrJ34xJyVEFMf,,1017395,,0.0,1017395
2441,rBe2SnbBuXLQKkCU6FsoTJvB7ctQ4QUnu1,,1017395,,0.0,1017395
2442,rPrSLxTX1MzLpSvJsAK1F2MgNXwgNbVpJJ,~indesnoepkast,1017003,,0.0,1017003
2443,rU3hEjtyeXWVYGPSbuzbzTV4fPzeNWSCSp,,1016475,,0.0,1016475
2444,rBUkG3qsJvAzNH25SPf3rcbVBWXfEaJxTL,,1016016,,0.0,1016016
2445,rGNogSCyyfLxyBw2VoC53yuK5FG3CZmfN,,1015832,,0.0,1015832
2446,r4KRakDgfbP7u7LULthtozEjHWZc9fRwV9,,1015101,,0.0,1015101
2447,rwx2JHjVhfaDTqtNQYUiXykfMFvz2xsujW,,1013480,,0.0,1013480
2448,rGoQPfiy6z2ycgZ2Cm7oCSmxp17Whv63bK,,1013273,,0.0,1013273
2449,rEHG1ddZgzjcXA8hrsKXosM5BAwcmoxFkr,,1012507,,0.0,1012507
2450,rt9Kh9w4N2L33EtcQqex8yWhbjLHebMVy,,1012456,,0.0,1012456
2451,rnBKit9uv2L3pH8HQwPKpDJhhwACKct3ro,WhiteBIT (Hot),1010304,100,0.0,1010404
2452,rMbiyCuh6J983GAhymWpZ6JHUHA6Vi3JNA,,1009999,,0.0,1009999
2453,rKGP3wqR3K4sjou5dLLi4CfHksMt9cyKXg,,1009930,,0.0,1009930
2454,rP2DDmPQiiZALx1hQnxx4NUTx49xcgPhAf,,1009772,,0.0,1009772
2455,rnuKqCkrHdeQfGKdiKVuAe1jU5tMD3yLew,,1009516,,0.0,1009516
2456,r9i5CSpDRoAjB9t58tYb9EoQdpfc2BaqKn,,1009471,,0.0,1009471
2457,rBKLLnrR6Q8UEZFPNVLkaBtSBeGKAktdWa,,1009325,,0.0,1009325
2458,rHkTUU5BKQ6M9rBSniyvjgYBuem5Hksy1V,,1008782,,0.0,1008782
2459,rGaEfNroZgbEug7fwr8yTc2uVAwNP9WfNn,,1008600,,0.0,1008600
2460,rpFztCCy3NuCosNsXFCLrfxJPkRXe4sG5u,,1008570,,0.0,1008570
2461,rDX9kRRHD3b5JAJv7orTYYqEFG1VfFccXc,,1008142,,0.0,1008142
2462,rffTkcDCZKGjDNDCbTcoqzVopcKe6nrqPC,,1008104,,0.0,1008104
2463,r3j9GTeMBecm5PSwjMT8m7nnJcxqKRKnxJ,,1007500,,0.0,1007500
2464,rh8gm3GGHiWtBQM2Uf9jkKEGAQhZEwcdrp,,1007381,,0.0,1007381
2465,rhok58PbnAJJCk7eTHNL9FZ9jiSSHGfoXV,,1006043,,0.0,1006043
2466,rhc65ER6vKDxUVuvjwakxCFv1mDSosECUG,,1006043,,0.0,1006043
2467,rtLJ5c6JC3E8n5UxqBFCVNVibek6fposb,,1005958,,0.0,1005958
2468,rHa2V38NYdtjYafppNRXirEqGR42wvw58s,,1005235,,0.0,1005235
2469,rpxFDB3iFiPUwbn4aW2nbGMpFrTUdd4roe,,1005221,,0.0,1005221
2470,ra4NxCoNmiDKQCrnYLcEqTpg6xQpG4vbTL,,1005001,,0.0,1005001
2471,rKzaUQyN8C7vQxBWotzG7vE3mCoZn4mi1v,,1004402,,0.0,1004402
2472,rxAfgiTXqcFyvT91oDuBGoXdT9nRrrd5A,,1004252,,0.0,1004252
2473,rJZFjPnUU6PVriRkwzLNBpBnTJdCo8k7pw,,1004061,,0.0,1004061
2474,rMXt9YhSY79cj1yCtQsKkJ3qobCfHZzfd7,,1004049,,0.0,1004049
2475,rfaU1CRppX7p6gwE6YC7Y9Y2HVWBTT5iCZ,,1004038,,0.0,1004038
2476,rhjKjQ21WcmodnXcqt4sUUNJnDfKwd3mLq,,1003831,,0.0,1003831
2477,rwnwSumCTUVCRsZc2bTW3zxVhj419DWxWz,,1003827,,0.0,1003827
2478,rNDJNDpH3dZy5oV4R27kGtSP1QfomN5hXM,,1003439,,0.0,1003439
2479,riyFBZu1mR98xxwyJfjpUGbvtNhcdRQoM,,1003340,,0.0,1003340
2480,rLpMrKaUSCkvA6Z1QfZNFjX7Dpd62ytu6S,,1003330,,0.0,1003330
2481,rfrQgPBkwkm9H15n45ZRyiDzNKxi4fNpgJ,,1003246,,0.0,1003246
2482,rE9d52gSBeD25r5hrNcgXVBXLJfaUKvgsw,,1003169,,0.0,1003169
2483,rLKcUH5Tt3MqXmKN2JsH7JCHQaeV3qghjN,,1002762,,0.0,1002762
2484,rBowM3aF63XCb2uRBYJUopVMjVwLvWnKQK,,1002718,,0.0,1002718
2485,rpqELuRh7Vy2tHjyrCEqykBWzW3fAkZQfk,,1002600,,0.0,1002600
2486,rrQrsm3r57iGFxkDHqTuqLir7o8RqYMU3,~mizue-saitou,1002454,,0.0,1002454
2487,rLienU8TkhrkgeqyDNwSTBTamuUNgwMFNb,,1002301,,0.0,1002301
2488,rEZ6Thq4QVuzceaSdC89iM2dvpVmhyD9vE,,1002291,,0.0,1002291
2489,rGA63XPNiQ9zoGrb5cMXVeMgDju5pwWHfg,,1002004,,0.0,1002004
2490,rJz8KWMFWVSgsfEonnnbcCnqpqM5uZkx9c,,1002000,,0.0,1002000
2491,rUZmhFSBpuCBaE1nBzgmNhHiNUcx46a9GG,,1001836,,0.0,1001836
2492,rLnjkw3rdBo4oXSMpygKKxq79nfcjF3M6i,,1001768,,0.0,1001768
2493,rK3BD1bUMiXYE1Ys5FYwQZNxJgkx77Yss1,,1001723,,0.0,1001723
2494,rswwp7bEnrchdDhYD7zGjrWZzddjji3Zqg,,1001716,,0.0,1001716
2495,rD8DksrPyYvzawRpuyo4h8ZvNZWz8TYSkf,,1001571,,0.0,1001571
2496,rnpfTj9jQKBeshkPXTESTydurvR5LmuZ62,,1001255,,0.0,1001255
2497,rqd2LX4Xgxp3VrfXbfFGg8pzoZRuVcqbw,,1001227,,0.0,1001227
2498,rQUyCu8MmrKpGDfcKhFFrjNrNSnwrCrGsM,,1001173,,0.0,1001173
2499,rfZGKfSWi3EfmB9pDnhvLN1FWoKxNsCX37,,1001130,,0.0,1001130
2500,rHdxE1ZmFCe4UpXeSs4W2en2bUZnAsU4Jp,,1001111,,0.0,1001111
2501,rUMqj3imR5qKsurpaU66DsLCcfqixeZtkr,,1001024,,0.0,1001024
2502,rMPNsrLtzt1Wxnmd8dh5uLtjfeYH5JqmFx,,1001021,,0.0,1001021
2503,rhocDv7okmLj2dsi2j8nGqpCo1Xt1bJjyc,,1001019,,0.0,1001019
2504,rfBMDFzQmdU2gen1XyjA5pMTFVFt9StzpW,,1001014,,0.0,1001014
2505,rLosRuzmHqHLR3MW5ks3s3veqH8VEno1nV,,1000989,,0.0,1000989
2506,rGHND6FZoAp5SpjFVK3Ngz7rf7DjTdZZu2,,1000978,,0.0,1000978
2507,rPr5Nw2tn6F6x1rsK7DPg3dKzkkt7PPG8s,,1000977,,0.0,1000977
2508,rEAhgeELxj4AYTF3oTRsxTezdoKuEVktAs,~kdskms,1000856,,0.0,1000856
2509,rM1CcXRCM1LHTdpckvyXzMbEzvz35jh3bQ,,1000850,,0.0,1000850
2510,rJwfaunA9wEdU6mH57CBiuuzNtQZTL46xR,,1000847,,0.0,1000847
2511,raYJWvJdskPcu1w4FtRAXP5aJpvKJ5vs7r,,1000844,,0.0,1000844
2512,r9pvaZtPW99DvTBVfTPAeodrLWodCGz8i8,,1000703,,0.0,1000703
2513,rwunjjhK3PXEK5BNor8K4JHKF36J9B1wU2,,1000696,,0.0,1000696
2514,r9K2485korgR3TFYVsCASvm7Xb4zChz3Tq,,1000632,,0.0,1000632
2515,rDv3iHXvFDjjrLqXcRBCZY2FWeugje3KiK,,1000540,,0.0,1000540
2516,rnDS1jcrseqczDjQbWtigjCmjjNjbQLkVB,~andremich,1000525,,0.0,1000525
2517,rffVXB6hcXZbqvwBGd3mdXrbGb96NuvH6j,,1000439,,0.0,1000439
